danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	type	id	uri	track_href	analysis_url	duration_ms	time_signature
0.543	0.956	4	-5.825	1	0.142	0.326	0.000444	0.13	0.413	92.061	audio_features	2X2gpm1ZJuNi7NJgcAEyso	spotify:track:2X2gpm1ZJuNi7NJgcAEyso	https://api.spotify.com/v1/tracks/2X2gpm1ZJuNi7NJgcAEyso	https://api.spotify.com/v1/audio-analysis/2X2gpm1ZJuNi7NJgcAEyso	188557	4
0.604	0.914	0	-4.558	1	0.214	0.0316	0.00357	0.104	0.594	121.637	audio_features	0KFsVUp01T2sCFnoP53Yuy	spotify:track:0KFsVUp01T2sCFnoP53Yuy	https://api.spotify.com/v1/tracks/0KFsVUp01T2sCFnoP53Yuy	https://api.spotify.com/v1/audio-analysis/0KFsVUp01T2sCFnoP53Yuy	189120	4
0.495	0.856	0	-5.123	0	0.0311	0.000219	0.0	0.103	0.609	158.024	audio_features	6IbnUaczZBT34DhaD6S18F	spotify:track:6IbnUaczZBT34DhaD6S18F	https://api.spotify.com/v1/tracks/6IbnUaczZBT34DhaD6S18F	https://api.spotify.com/v1/audio-analysis/6IbnUaczZBT34DhaD6S18F	154667	4
0.532	0.955	5	-5.175	0	0.0684	1.74e-05	7.48e-05	0.285	0.415	117.965	audio_features	1Vd5XhDCKm4CKMcg9oVcAw	spotify:track:1Vd5XhDCKm4CKMcg9oVcAw	https://api.spotify.com/v1/tracks/1Vd5XhDCKm4CKMcg9oVcAw	https://api.spotify.com/v1/audio-analysis/1Vd5XhDCKm4CKMcg9oVcAw	188787	4
0.725	0.329	2	-11.437	0	0.364	0.708	0.00367	0.155	0.179	95.962	audio_features	6txbMuqZchKzGmg0FYUw3T	spotify:track:6txbMuqZchKzGmg0FYUw3T	https://api.spotify.com/v1/tracks/6txbMuqZchKzGmg0FYUw3T	https://api.spotify.com/v1/audio-analysis/6txbMuqZchKzGmg0FYUw3T	226668	4
0.695	0.76	9	-6.535	1	0.0262	0.219	0.00136	0.139	0.529	110.93	audio_features	12CNtv6D3TvFTqRyg0aGk1	spotify:track:12CNtv6D3TvFTqRyg0aGk1	https://api.spotify.com/v1/tracks/12CNtv6D3TvFTqRyg0aGk1	https://api.spotify.com/v1/audio-analysis/12CNtv6D3TvFTqRyg0aGk1	195907	4
0.365	0.28	0	-9.236	1	0.0337	0.412	0.903	0.156	0.375	97.619	audio_features	0YIuHJJjR7W8fLAKJKrm6A	spotify:track:0YIuHJJjR7W8fLAKJKrm6A	https://api.spotify.com/v1/tracks/0YIuHJJjR7W8fLAKJKrm6A	https://api.spotify.com/v1/audio-analysis/0YIuHJJjR7W8fLAKJKrm6A	195547	4
0.172	0.547	0	-8.404	0	0.0336	0.0192	0.0	0.33	0.152	81.292	audio_features	5kmagO5ooNVld9ZGmsRWMf	spotify:track:5kmagO5ooNVld9ZGmsRWMf	https://api.spotify.com/v1/tracks/5kmagO5ooNVld9ZGmsRWMf	https://api.spotify.com/v1/audio-analysis/5kmagO5ooNVld9ZGmsRWMf	339827	4
0.726	0.728	11	-5.775	0	0.0408	0.239	0.0	0.177	0.566	115.047	audio_features	1De7cOMrdUnVpjWBaowMg4	spotify:track:1De7cOMrdUnVpjWBaowMg4	https://api.spotify.com/v1/tracks/1De7cOMrdUnVpjWBaowMg4	https://api.spotify.com/v1/audio-analysis/1De7cOMrdUnVpjWBaowMg4	225502	4
0.383	0.326	3	-9.169	0	0.0259	0.326	6.9e-06	0.117	0.104	89.09	audio_features	6ACZ3I9p46yat3zGrXAz97	spotify:track:6ACZ3I9p46yat3zGrXAz97	https://api.spotify.com/v1/tracks/6ACZ3I9p46yat3zGrXAz97	https://api.spotify.com/v1/audio-analysis/6ACZ3I9p46yat3zGrXAz97	267133	4
0.591	0.574	8	-12.215	1	0.561	0.656	0.0	0.229	0.2	132.991	audio_features	1Qieip5DK9qgGCGuuYfpYE	spotify:track:1Qieip5DK9qgGCGuuYfpYE	https://api.spotify.com/v1/tracks/1Qieip5DK9qgGCGuuYfpYE	https://api.spotify.com/v1/audio-analysis/1Qieip5DK9qgGCGuuYfpYE	72673	4
0.401	0.129	7	-13.324	1	0.0324	0.963	4.93e-06	0.12	0.187	87.503	audio_features	25tzJjzIw1u2kntCVTJEzC	spotify:track:25tzJjzIw1u2kntCVTJEzC	https://api.spotify.com/v1/tracks/25tzJjzIw1u2kntCVTJEzC	https://api.spotify.com/v1/audio-analysis/25tzJjzIw1u2kntCVTJEzC	190293	3
0.485	0.333	0	-8.491	1	0.0259	0.188	0.0566	0.146	0.0395	91.942	audio_features	4UJm7NjK1PiHi6qwyCJW4p	spotify:track:4UJm7NjK1PiHi6qwyCJW4p	https://api.spotify.com/v1/tracks/4UJm7NjK1PiHi6qwyCJW4p	https://api.spotify.com/v1/audio-analysis/4UJm7NjK1PiHi6qwyCJW4p	287736	4
0.82	0.603	9	-14.194	0	0.0881	0.718	0.939	0.108	0.695	127.994	audio_features	4vWcPDsSn3ncZeToDLMtTx	spotify:track:4vWcPDsSn3ncZeToDLMtTx	https://api.spotify.com/v1/tracks/4vWcPDsSn3ncZeToDLMtTx	https://api.spotify.com/v1/audio-analysis/4vWcPDsSn3ncZeToDLMtTx	468998	4
0.603	0.612	2	-15.369	1	0.0367	0.0693	0.112	0.246	0.629	132.371	audio_features	3TwnJaaOD5g33YHH8dufSM	spotify:track:3TwnJaaOD5g33YHH8dufSM	https://api.spotify.com/v1/tracks/3TwnJaaOD5g33YHH8dufSM	https://api.spotify.com/v1/audio-analysis/3TwnJaaOD5g33YHH8dufSM	204000	4
0.53	0.864	9	-9.733	1	0.0506	0.51	0.0287	0.0684	0.639	124.85	audio_features	2LPwTAtJaEtNsYrJgKmZDT	spotify:track:2LPwTAtJaEtNsYrJgKmZDT	https://api.spotify.com/v1/tracks/2LPwTAtJaEtNsYrJgKmZDT	https://api.spotify.com/v1/audio-analysis/2LPwTAtJaEtNsYrJgKmZDT	203840	4
0.521	0.659	6	-11.293	0	0.0364	0.772	0.511	0.631	0.833	132.197	audio_features	0xI6zkIkG51gdOZqpSYvNm	spotify:track:0xI6zkIkG51gdOZqpSYvNm	https://api.spotify.com/v1/tracks/0xI6zkIkG51gdOZqpSYvNm	https://api.spotify.com/v1/audio-analysis/0xI6zkIkG51gdOZqpSYvNm	224827	4
0.416	0.688	0	-6.007	1	0.0323	0.78	0.0242	0.149	0.527	148.885	audio_features	4YqrVba9fo7DB7XOhQuynZ	spotify:track:4YqrVba9fo7DB7XOhQuynZ	https://api.spotify.com/v1/tracks/4YqrVba9fo7DB7XOhQuynZ	https://api.spotify.com/v1/audio-analysis/4YqrVba9fo7DB7XOhQuynZ	168281	4
0.735	0.938	8	-1.212	1	0.166	0.164	0.0	0.0584	0.697	126.952	audio_features	3Hxn2zwkdTpf6XkPqenTpi	spotify:track:3Hxn2zwkdTpf6XkPqenTpi	https://api.spotify.com/v1/tracks/3Hxn2zwkdTpf6XkPqenTpi	https://api.spotify.com/v1/audio-analysis/3Hxn2zwkdTpf6XkPqenTpi	230661	4
0.518	0.725	2	-8.854	1	0.0338	0.389	0.000192	0.0671	0.646	124.151	audio_features	1V15l05snHYHYVxerjMFGo	spotify:track:1V15l05snHYHYVxerjMFGo	https://api.spotify.com/v1/tracks/1V15l05snHYHYVxerjMFGo	https://api.spotify.com/v1/audio-analysis/1V15l05snHYHYVxerjMFGo	299040	4
0.84	0.483	0	-7.062	1	0.057	0.0562	0.36	0.0585	0.783	121.994	audio_features	767k2rM3cAMCe4qHLN1R7h	spotify:track:767k2rM3cAMCe4qHLN1R7h	https://api.spotify.com/v1/tracks/767k2rM3cAMCe4qHLN1R7h	https://api.spotify.com/v1/audio-analysis/767k2rM3cAMCe4qHLN1R7h	196986	4
0.866	0.438	7	-8.943	1	0.0719	0.177	0.0	0.0743	0.695	129.039	audio_features	2W4yABdLc4Jnds67Poi5Nl	spotify:track:2W4yABdLc4Jnds67Poi5Nl	https://api.spotify.com/v1/tracks/2W4yABdLc4Jnds67Poi5Nl	https://api.spotify.com/v1/audio-analysis/2W4yABdLc4Jnds67Poi5Nl	223258	4
0.597	0.649	9	-8.851	0	0.0247	0.257	0.00147	0.166	0.393	145.912	audio_features	6DLJQz0hav4l4VfEjJze5T	spotify:track:6DLJQz0hav4l4VfEjJze5T	https://api.spotify.com/v1/tracks/6DLJQz0hav4l4VfEjJze5T	https://api.spotify.com/v1/audio-analysis/6DLJQz0hav4l4VfEjJze5T	256133	4
0.351	0.00214	1	-33.084	0	0.0498	0.985	0.89	0.0756	0.151	109.758	audio_features	14EV8nr1am30POKtIzl9gv	spotify:track:14EV8nr1am30POKtIzl9gv	https://api.spotify.com/v1/tracks/14EV8nr1am30POKtIzl9gv	https://api.spotify.com/v1/audio-analysis/14EV8nr1am30POKtIzl9gv	186945	4
0.38	0.458	11	-10.134	0	0.0267	0.321	0.000954	0.0772	0.593	99.777	audio_features	0iaXdToekRhtIg9aa0CZJ0	spotify:track:0iaXdToekRhtIg9aa0CZJ0	https://api.spotify.com/v1/tracks/0iaXdToekRhtIg9aa0CZJ0	https://api.spotify.com/v1/audio-analysis/0iaXdToekRhtIg9aa0CZJ0	210267	4
0.377	0.751	7	-8.197	1	0.395	0.0152	2.19e-05	0.159	0.362	78.131	audio_features	6YA7dlRgGWDfYycFqYyuw9	spotify:track:6YA7dlRgGWDfYycFqYyuw9	https://api.spotify.com/v1/tracks/6YA7dlRgGWDfYycFqYyuw9	https://api.spotify.com/v1/audio-analysis/6YA7dlRgGWDfYycFqYyuw9	128208	4
0.164	0.299	9	-19.853	0	0.0507	0.0215	0.945	0.189	0.0633	109.13	audio_features	47QoXhqaXZIupyuV4UCOEf	spotify:track:47QoXhqaXZIupyuV4UCOEf	https://api.spotify.com/v1/tracks/47QoXhqaXZIupyuV4UCOEf	https://api.spotify.com/v1/audio-analysis/47QoXhqaXZIupyuV4UCOEf	148000	4
0.478	0.336	9	-8.84	1	0.0371	0.592	0.0	0.146	0.585	110.881	audio_features	5knj5DnKoHo30GHlHbvkyt	spotify:track:5knj5DnKoHo30GHlHbvkyt	https://api.spotify.com/v1/tracks/5knj5DnKoHo30GHlHbvkyt	https://api.spotify.com/v1/audio-analysis/5knj5DnKoHo30GHlHbvkyt	257267	4
0.628	0.998	0	-2.673	1	0.0694	0.00496	0.00904	0.324	0.256	124.022	audio_features	72AJK9Ei8Xw3V66ET9sc6k	spotify:track:72AJK9Ei8Xw3V66ET9sc6k	https://api.spotify.com/v1/tracks/72AJK9Ei8Xw3V66ET9sc6k	https://api.spotify.com/v1/audio-analysis/72AJK9Ei8Xw3V66ET9sc6k	202519	4
0.476	0.954	4	-5.648	1	0.0514	0.05	0.153	0.224	0.416	106.29	audio_features	1ECcwLhP63lbKSNKuswrNL	spotify:track:1ECcwLhP63lbKSNKuswrNL	https://api.spotify.com/v1/tracks/1ECcwLhP63lbKSNKuswrNL	https://api.spotify.com/v1/audio-analysis/1ECcwLhP63lbKSNKuswrNL	242493	4
0.586	0.311	2	-14.445	1	0.0292	0.493	0.743	0.11	0.0891	103.978	audio_features	0grOjKqXp4yW0Rr63gdQeh	spotify:track:0grOjKqXp4yW0Rr63gdQeh	https://api.spotify.com/v1/tracks/0grOjKqXp4yW0Rr63gdQeh	https://api.spotify.com/v1/audio-analysis/0grOjKqXp4yW0Rr63gdQeh	310850	4
0.262	0.294	9	-16.5	1	0.0294	0.143	0.0124	0.0926	0.129	107.135	audio_features	6zq1Fn1HEJ9lQi9CR6wwjO	spotify:track:6zq1Fn1HEJ9lQi9CR6wwjO	https://api.spotify.com/v1/tracks/6zq1Fn1HEJ9lQi9CR6wwjO	https://api.spotify.com/v1/audio-analysis/6zq1Fn1HEJ9lQi9CR6wwjO	351600	4
0.518	0.151	7	-10.102	1	0.0378	0.928	0.00333	0.107	0.238	119.972	audio_features	3TzN21WzwMq73UdAwM8SaT	spotify:track:3TzN21WzwMq73UdAwM8SaT	https://api.spotify.com/v1/tracks/3TzN21WzwMq73UdAwM8SaT	https://api.spotify.com/v1/audio-analysis/3TzN21WzwMq73UdAwM8SaT	187987	4
0.401	0.907	11	-11.422	0	0.0679	0.524	0.0	0.48	0.317	90.302	audio_features	3NoOwvxhI2yMYknxqnFUVx	spotify:track:3NoOwvxhI2yMYknxqnFUVx	https://api.spotify.com/v1/tracks/3NoOwvxhI2yMYknxqnFUVx	https://api.spotify.com/v1/audio-analysis/3NoOwvxhI2yMYknxqnFUVx	129173	4
0.474	0.78	7	-5.259	1	0.0256	0.0623	0.00243	0.342	0.346	89.039	audio_features	2jlbcT2GyH5o3ir4Ml2fYb	spotify:track:2jlbcT2GyH5o3ir4Ml2fYb	https://api.spotify.com/v1/tracks/2jlbcT2GyH5o3ir4Ml2fYb	https://api.spotify.com/v1/audio-analysis/2jlbcT2GyH5o3ir4Ml2fYb	192406	4
0.624	0.896	9	-7.915	1	0.47	0.349	0.0	0.969	0.652	95.97	audio_features	1QmVaiJKcXUMMBfd1fonI0	spotify:track:1QmVaiJKcXUMMBfd1fonI0	https://api.spotify.com/v1/tracks/1QmVaiJKcXUMMBfd1fonI0	https://api.spotify.com/v1/audio-analysis/1QmVaiJKcXUMMBfd1fonI0	234040	4
0.673	0.805	4	-4.543	0	0.0395	0.0684	0.0	0.0855	0.6	117.982	audio_features	4LSaXsi2dyhdKGF6wPsHst	spotify:track:4LSaXsi2dyhdKGF6wPsHst	https://api.spotify.com/v1/tracks/4LSaXsi2dyhdKGF6wPsHst	https://api.spotify.com/v1/audio-analysis/4LSaXsi2dyhdKGF6wPsHst	221813	4
0.525	0.954	8	-7.028	0	0.0425	0.00022	0.869	0.061	0.951	174.033	audio_features	6lsuiRPIAic02wxgNuKotI	spotify:track:6lsuiRPIAic02wxgNuKotI	https://api.spotify.com/v1/tracks/6lsuiRPIAic02wxgNuKotI	https://api.spotify.com/v1/audio-analysis/6lsuiRPIAic02wxgNuKotI	334387	4
0.624	0.6	1	-7.8	1	0.0383	0.00114	0.00134	0.0676	0.379	84.122	audio_features	6pdyvJQkPkwo2WoDH7tFHO	spotify:track:6pdyvJQkPkwo2WoDH7tFHO	https://api.spotify.com/v1/tracks/6pdyvJQkPkwo2WoDH7tFHO	https://api.spotify.com/v1/audio-analysis/6pdyvJQkPkwo2WoDH7tFHO	278075	4
0.592	0.537	10	-9.789	1	0.0279	0.0703	3.87e-06	0.127	0.605	152.154	audio_features	3jTYxoNTStrLFasObe3bV9	spotify:track:3jTYxoNTStrLFasObe3bV9	https://api.spotify.com/v1/tracks/3jTYxoNTStrLFasObe3bV9	https://api.spotify.com/v1/audio-analysis/3jTYxoNTStrLFasObe3bV9	205267	4
0.532	0.0721	7	-18.523	0	0.0595	0.977	0.787	0.0862	0.25	77.742	audio_features	5lsR6wuL7T7vR5IOZwPaEc	spotify:track:5lsR6wuL7T7vR5IOZwPaEc	https://api.spotify.com/v1/tracks/5lsR6wuL7T7vR5IOZwPaEc	https://api.spotify.com/v1/audio-analysis/5lsR6wuL7T7vR5IOZwPaEc	214933	4
0.804	0.706	6	-4.137	1	0.24	0.155	1.83e-06	0.079	0.594	94.366	audio_features	65X7IUg2rPy57wK7mnVNqS	spotify:track:65X7IUg2rPy57wK7mnVNqS	https://api.spotify.com/v1/tracks/65X7IUg2rPy57wK7mnVNqS	https://api.spotify.com/v1/audio-analysis/65X7IUg2rPy57wK7mnVNqS	279067	4
0.241	0.997	11	-1.311	0	0.412	0.171	0.0	0.98	0.266	159.522	audio_features	5CClkhPTsEy0JrqTiEb2Jj	spotify:track:5CClkhPTsEy0JrqTiEb2Jj	https://api.spotify.com/v1/tracks/5CClkhPTsEy0JrqTiEb2Jj	https://api.spotify.com/v1/audio-analysis/5CClkhPTsEy0JrqTiEb2Jj	290173	4
0.598	0.68	9	-11.749	0	0.0507	0.413	0.894	0.111	0.426	156.018	audio_features	1bqerS49YfUgCimJQJPUsC	spotify:track:1bqerS49YfUgCimJQJPUsC	https://api.spotify.com/v1/tracks/1bqerS49YfUgCimJQJPUsC	https://api.spotify.com/v1/audio-analysis/1bqerS49YfUgCimJQJPUsC	201504	4
0.295	0.1	10	-21.91	0	0.0304	0.989	0.865	0.0749	0.0545	93.655	audio_features	3mmuiyuZHEE2ZKzgzZP8sS	spotify:track:3mmuiyuZHEE2ZKzgzZP8sS	https://api.spotify.com/v1/tracks/3mmuiyuZHEE2ZKzgzZP8sS	https://api.spotify.com/v1/audio-analysis/3mmuiyuZHEE2ZKzgzZP8sS	316333	4
0.643	0.575	9	-11.901	0	0.0809	0.0734	0.00016	0.0939	0.613	107.986	audio_features	18S3NN89owlqfrk91YccuA	spotify:track:18S3NN89owlqfrk91YccuA	https://api.spotify.com/v1/tracks/18S3NN89owlqfrk91YccuA	https://api.spotify.com/v1/audio-analysis/18S3NN89owlqfrk91YccuA	286827	4
0.557	0.735	9	-9.43	1	0.0295	0.0405	1.31e-05	0.102	0.702	112.805	audio_features	6jR6FMCEoWGdEpFVRlMZM7	spotify:track:6jR6FMCEoWGdEpFVRlMZM7	https://api.spotify.com/v1/tracks/6jR6FMCEoWGdEpFVRlMZM7	https://api.spotify.com/v1/audio-analysis/6jR6FMCEoWGdEpFVRlMZM7	294760	4
0.66	0.264	6	-11.316	1	0.0513	0.892	0.0195	0.144	0.722	127.859	audio_features	0zudSNDWXxwVij1rPl8v39	spotify:track:0zudSNDWXxwVij1rPl8v39	https://api.spotify.com/v1/tracks/0zudSNDWXxwVij1rPl8v39	https://api.spotify.com/v1/audio-analysis/0zudSNDWXxwVij1rPl8v39	120375	4
0.243	0.992	3	-3.68	1	0.0872	0.00198	0.925	0.156	0.319	140.011	audio_features	0xhb4VbvbcRWTGHvL4bLd9	spotify:track:0xhb4VbvbcRWTGHvL4bLd9	https://api.spotify.com/v1/tracks/0xhb4VbvbcRWTGHvL4bLd9	https://api.spotify.com/v1/audio-analysis/0xhb4VbvbcRWTGHvL4bLd9	342888	4
0.609	0.848	7	-3.726	0	0.0784	0.0125	7.92e-06	0.231	0.483	112.967	audio_features	0HibscTifrgtT2zgqdKjC2	spotify:track:0HibscTifrgtT2zgqdKjC2	https://api.spotify.com/v1/tracks/0HibscTifrgtT2zgqdKjC2	https://api.spotify.com/v1/audio-analysis/0HibscTifrgtT2zgqdKjC2	191160	4
0.439	0.963	9	-5.508	1	0.277	0.0364	0.00896	0.0784	0.435	140.805	audio_features	5DrNFzZZZVfXaEZCaceKnp	spotify:track:5DrNFzZZZVfXaEZCaceKnp	https://api.spotify.com/v1/tracks/5DrNFzZZZVfXaEZCaceKnp	https://api.spotify.com/v1/audio-analysis/5DrNFzZZZVfXaEZCaceKnp	414720	4
0.383	0.247	2	-19.084	1	0.0321	0.947	0.907	0.102	0.33	98.885	audio_features	6KyxrVSeWQuJVIbMYW9viw	spotify:track:6KyxrVSeWQuJVIbMYW9viw	https://api.spotify.com/v1/tracks/6KyxrVSeWQuJVIbMYW9viw	https://api.spotify.com/v1/audio-analysis/6KyxrVSeWQuJVIbMYW9viw	321907	4
0.274	0.308	4	-17.592	1	0.0378	0.543	0.635	0.11	0.297	80.093	audio_features	4QbpagjMCqSECj6IimTL2n	spotify:track:4QbpagjMCqSECj6IimTL2n	https://api.spotify.com/v1/tracks/4QbpagjMCqSECj6IimTL2n	https://api.spotify.com/v1/audio-analysis/4QbpagjMCqSECj6IimTL2n	365659	4
0.463	0.979	6	-1.497	0	0.0859	7.88e-05	0.853	0.174	0.104	174.062	audio_features	6n20ZfYrFMXPEEgj4BRF8G	spotify:track:6n20ZfYrFMXPEEgj4BRF8G	https://api.spotify.com/v1/tracks/6n20ZfYrFMXPEEgj4BRF8G	https://api.spotify.com/v1/audio-analysis/6n20ZfYrFMXPEEgj4BRF8G	270345	4
0.48	0.808	5	-4.133	1	0.0423	0.0259	0.0	0.269	0.37	123.387	audio_features	4lLmG1fatRUgnRz0Ol0WUi	spotify:track:4lLmG1fatRUgnRz0Ol0WUi	https://api.spotify.com/v1/tracks/4lLmG1fatRUgnRz0Ol0WUi	https://api.spotify.com/v1/audio-analysis/4lLmG1fatRUgnRz0Ol0WUi	201373	4
0.652	0.589	9	-7.486	0	0.0313	0.673	0.0248	0.187	0.814	79.983	audio_features	6HNJJZlto6rGVvunJmzmwZ	spotify:track:6HNJJZlto6rGVvunJmzmwZ	https://api.spotify.com/v1/tracks/6HNJJZlto6rGVvunJmzmwZ	https://api.spotify.com/v1/audio-analysis/6HNJJZlto6rGVvunJmzmwZ	209293	4
0.708	0.672	7	-5.538	1	0.0352	0.346	1.97e-05	0.382	0.963	134.635	audio_features	198qSChSMQFuSimdeeY9gK	spotify:track:198qSChSMQFuSimdeeY9gK	https://api.spotify.com/v1/tracks/198qSChSMQFuSimdeeY9gK	https://api.spotify.com/v1/audio-analysis/198qSChSMQFuSimdeeY9gK	279987	4
0.465	0.979	0	-3.86	1	0.123	0.000153	0.00729	0.284	0.778	179.943	audio_features	0RQKgYvl6GJZPF1MB0qY62	spotify:track:0RQKgYvl6GJZPF1MB0qY62	https://api.spotify.com/v1/tracks/0RQKgYvl6GJZPF1MB0qY62	https://api.spotify.com/v1/audio-analysis/0RQKgYvl6GJZPF1MB0qY62	155107	4
0.433	0.973	8	-4.82	1	0.145	2.38e-05	1.79e-06	0.0813	0.298	171.955	audio_features	7jp3STyCSsoakSPUoKTtFX	spotify:track:7jp3STyCSsoakSPUoKTtFX	https://api.spotify.com/v1/tracks/7jp3STyCSsoakSPUoKTtFX	https://api.spotify.com/v1/audio-analysis/7jp3STyCSsoakSPUoKTtFX	209302	4
0.501	0.886	5	-5.85	0	0.0885	0.0924	1.07e-05	0.599	0.797	121.053	audio_features	417qXCSHPqUYQHyPbRTpM2	spotify:track:417qXCSHPqUYQHyPbRTpM2	https://api.spotify.com/v1/tracks/417qXCSHPqUYQHyPbRTpM2	https://api.spotify.com/v1/audio-analysis/417qXCSHPqUYQHyPbRTpM2	285387	4
0.588	0.887	9	-6.263	0	0.0324	0.0597	0.000293	0.148	0.94	155.089	audio_features	0X95YZY5tGIxfx5k5XnfVL	spotify:track:0X95YZY5tGIxfx5k5XnfVL	https://api.spotify.com/v1/tracks/0X95YZY5tGIxfx5k5XnfVL	https://api.spotify.com/v1/audio-analysis/0X95YZY5tGIxfx5k5XnfVL	253058	4
0.324	0.545	6	-8.9	1	0.0303	0.231	0.775	0.492	0.123	100.017	audio_features	34xl6P6Mo7mOKEQsw9WevZ	spotify:track:34xl6P6Mo7mOKEQsw9WevZ	https://api.spotify.com/v1/tracks/34xl6P6Mo7mOKEQsw9WevZ	https://api.spotify.com/v1/audio-analysis/34xl6P6Mo7mOKEQsw9WevZ	371821	3
0.481	0.565	4	-9.756	0	0.0654	0.0892	0.139	0.135	0.26	152.016	audio_features	1VC1tLDQcSN0GRJUSNPQoj	spotify:track:1VC1tLDQcSN0GRJUSNPQoj	https://api.spotify.com/v1/tracks/1VC1tLDQcSN0GRJUSNPQoj	https://api.spotify.com/v1/audio-analysis/1VC1tLDQcSN0GRJUSNPQoj	290667	4
0.445	0.862	10	-7.482	1	0.0525	0.444	0.775	0.158	0.323	174.061	audio_features	3rkYj7vNVwDFmQdZL5Bbgk	spotify:track:3rkYj7vNVwDFmQdZL5Bbgk	https://api.spotify.com/v1/tracks/3rkYj7vNVwDFmQdZL5Bbgk	https://api.spotify.com/v1/audio-analysis/3rkYj7vNVwDFmQdZL5Bbgk	294293	4
0.246	0.932	4	-5.421	0	0.0741	0.00439	0.898	0.824	0.343	87.067	audio_features	4OFPTl403WGgDuT6T9wKHR	spotify:track:4OFPTl403WGgDuT6T9wKHR	https://api.spotify.com/v1/tracks/4OFPTl403WGgDuT6T9wKHR	https://api.spotify.com/v1/audio-analysis/4OFPTl403WGgDuT6T9wKHR	295227	4
0.599	0.629	0	-5.444	1	0.0455	0.268	0.0	0.0668	0.563	129.922	audio_features	73ce5weQNHN1EKmGiV8i3y	spotify:track:73ce5weQNHN1EKmGiV8i3y	https://api.spotify.com/v1/tracks/73ce5weQNHN1EKmGiV8i3y	https://api.spotify.com/v1/audio-analysis/73ce5weQNHN1EKmGiV8i3y	214154	4
0.778	0.801	9	-4.65	1	0.086	0.345	1.18e-06	0.0881	0.534	97.47	audio_features	5XKXMWPACPq51OiqzxenZo	spotify:track:5XKXMWPACPq51OiqzxenZo	https://api.spotify.com/v1/tracks/5XKXMWPACPq51OiqzxenZo	https://api.spotify.com/v1/audio-analysis/5XKXMWPACPq51OiqzxenZo	216573	4
0.342	0.38	7	-8.237	1	0.0281	0.846	0.00869	0.356	0.116	71.038	audio_features	1WbxDe9nFwnS9Sx2nnLMcI	spotify:track:1WbxDe9nFwnS9Sx2nnLMcI	https://api.spotify.com/v1/tracks/1WbxDe9nFwnS9Sx2nnLMcI	https://api.spotify.com/v1/audio-analysis/1WbxDe9nFwnS9Sx2nnLMcI	271013	4
0.538	0.595	7	-7.804	1	0.0439	0.425	4.48e-05	0.178	0.186	124.878	audio_features	5G5O4mCt1DNWxEEkigElL3	spotify:track:5G5O4mCt1DNWxEEkigElL3	https://api.spotify.com/v1/tracks/5G5O4mCt1DNWxEEkigElL3	https://api.spotify.com/v1/audio-analysis/5G5O4mCt1DNWxEEkigElL3	199867	4
0.868	0.795	11	-6.044	1	0.269	0.0012	0.0193	0.0461	0.819	166.0	audio_features	1XXimziG1uhM0eDNCZCrUl	spotify:track:1XXimziG1uhM0eDNCZCrUl	https://api.spotify.com/v1/tracks/1XXimziG1uhM0eDNCZCrUl	https://api.spotify.com/v1/audio-analysis/1XXimziG1uhM0eDNCZCrUl	156945	4
0.706	0.169	0	-15.428	0	0.0487	0.644	0.0221	0.11	0.678	179.999	audio_features	1Zqs6A90va6FUxQ7KJAckG	spotify:track:1Zqs6A90va6FUxQ7KJAckG	https://api.spotify.com/v1/tracks/1Zqs6A90va6FUxQ7KJAckG	https://api.spotify.com/v1/audio-analysis/1Zqs6A90va6FUxQ7KJAckG	125333	4
0.74	0.596	10	-9.181	0	0.0986	0.00103	0.703	0.469	0.347	130.009	audio_features	6unTLgCZhpmHgJ337x71UX	spotify:track:6unTLgCZhpmHgJ337x71UX	https://api.spotify.com/v1/tracks/6unTLgCZhpmHgJ337x71UX	https://api.spotify.com/v1/audio-analysis/6unTLgCZhpmHgJ337x71UX	273307	4
0.618	0.463	11	-7.468	0	0.0273	0.147	0.000588	0.0932	0.35	89.898	audio_features	258F8dsW30VCYMu4mcyERH	spotify:track:258F8dsW30VCYMu4mcyERH	https://api.spotify.com/v1/tracks/258F8dsW30VCYMu4mcyERH	https://api.spotify.com/v1/audio-analysis/258F8dsW30VCYMu4mcyERH	248640	4
0.443	0.537	4	-7.738	1	0.0349	0.29	0.12	0.0991	0.429	108.518	audio_features	1pWGz4lhtkDtRZl79RfA0H	spotify:track:1pWGz4lhtkDtRZl79RfA0H	https://api.spotify.com/v1/tracks/1pWGz4lhtkDtRZl79RfA0H	https://api.spotify.com/v1/audio-analysis/1pWGz4lhtkDtRZl79RfA0H	474907	4
0.707	0.843	11	-5.371	0	0.0436	0.434	0.000349	0.118	0.882	95.003	audio_features	0VcF5k1EhiViQTlOjqvBcp	spotify:track:0VcF5k1EhiViQTlOjqvBcp	https://api.spotify.com/v1/tracks/0VcF5k1EhiViQTlOjqvBcp	https://api.spotify.com/v1/audio-analysis/0VcF5k1EhiViQTlOjqvBcp	270400	4
0.215	0.6	7	-4.179	1	0.0417	0.019	0.406	0.0714	0.137	129.988	audio_features	2yC6acee4yg7hviYi2aGOC	spotify:track:2yC6acee4yg7hviYi2aGOC	https://api.spotify.com/v1/tracks/2yC6acee4yg7hviYi2aGOC	https://api.spotify.com/v1/audio-analysis/2yC6acee4yg7hviYi2aGOC	232843	4
